split,source,source_rel_id,group,image_path,dest_image,num_boxes
test,github_abhay,sideRight/BLR-2018-05-22_11-44-09_sideRight/0002130,github_abhay/sideRight/BLR-2018-05-22_11-44-09_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-05-22_11-44-09_sideRight/0002130.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__sideRight__BLR-2018-05-22_11-44-09_sideRight__0002130__8c1be27cb0b7.jpg,2
test,github_abhay,sideRight/BLR-2018-05-22_11-44-09_sideRight/0002625,github_abhay/sideRight/BLR-2018-05-22_11-44-09_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-05-22_11-44-09_sideRight/0002625.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__sideRight__BLR-2018-05-22_11-44-09_sideRight__0002625__5b66dcdac6c3.jpg,2
test,github_abhay,sideRight/BLR-2018-05-22_11-44-09_sideRight/0002445,github_abhay/sideRight/BLR-2018-05-22_11-44-09_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-05-22_11-44-09_sideRight/0002445.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__sideRight__BLR-2018-05-22_11-44-09_sideRight__0002445__cab3265e269c.jpg,2
test,github_abhay,sideRight/BLR-2018-05-22_11-44-09_sideRight/0000150,github_abhay/sideRight/BLR-2018-05-22_11-44-09_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-05-22_11-44-09_sideRight/0000150.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__sideRight__BLR-2018-05-22_11-44-09_sideRight__0000150__fd9a36a8a334.jpg,2
test,github_abhay,sideRight/BLR-2018-05-22_11-44-09_sideRight/0000915,github_abhay/sideRight/BLR-2018-05-22_11-44-09_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-05-22_11-44-09_sideRight/0000915.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__sideRight__BLR-2018-05-22_11-44-09_sideRight__0000915__798b2f2d707c.jpg,2
test,github_abhay,sideRight/BLR-2018-05-22_11-44-09_sideRight/0003165,github_abhay/sideRight/BLR-2018-05-22_11-44-09_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-05-22_11-44-09_sideRight/0003165.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__sideRight__BLR-2018-05-22_11-44-09_sideRight__0003165__1ee5674f478d.jpg,1
test,github_abhay,sideRight/BLR-2018-05-22_11-44-09_sideRight/0002535,github_abhay/sideRight/BLR-2018-05-22_11-44-09_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-05-22_11-44-09_sideRight/0002535.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__sideRight__BLR-2018-05-22_11-44-09_sideRight__0002535__f652a7bc7fc0.jpg,2
test,github_abhay,sideRight/BLR-2018-05-22_11-44-09_sideRight/000483_r,github_abhay/sideRight/BLR-2018-05-22_11-44-09_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-05-22_11-44-09_sideRight/000483_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__sideRight__BLR-2018-05-22_11-44-09_sideRight__000483_r__52f32ca82ebe.jpg,1
test,github_abhay,highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0007860,github_abhay/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0007860.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__HYD-2018-06-15_12-45-11_frontNear_left__0007860__cdeb797fd05c.jpg,1
test,github_abhay,highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0006285,github_abhay/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0006285.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__HYD-2018-06-15_12-45-11_frontNear_left__0006285__5358d2ab0723.jpg,1
test,github_abhay,highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0007185,github_abhay/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0007185.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__HYD-2018-06-15_12-45-11_frontNear_left__0007185__80ced43c2753.jpg,1
test,github_abhay,highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0002760,github_abhay/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0002760.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__HYD-2018-06-15_12-45-11_frontNear_left__0002760__d657745be0f2.jpg,1
test,github_abhay,highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0004635,github_abhay/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0004635.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__HYD-2018-06-15_12-45-11_frontNear_left__0004635__0cfab0ffdd72.jpg,1
test,github_abhay,highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0006135,github_abhay/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0006135.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__HYD-2018-06-15_12-45-11_frontNear_left__0006135__73cf4d1005fc.jpg,1
test,github_abhay,highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0000135,github_abhay/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0000135.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__HYD-2018-06-15_12-45-11_frontNear_left__0000135__64466e8b490d.jpg,1
test,github_abhay,highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0008760,github_abhay/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-45-11_frontNear_left/0008760.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__HYD-2018-06-15_12-45-11_frontNear_left__0008760__29881f01ef13.jpg,1
test,roboflow_traffic_sign_yolo26,train/131_jpg.rf.mjCQJkzs7ort54Pc5bGF,roboflow_traffic_sign_yolo26/train/131_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/131_jpg.rf.mjCQJkzs7ort54Pc5bGF.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_traffic_sign_yolo26__train__131_jpg.rf.mjCQJkzs7ort54Pc5bGF__78647c498672.jpg,2
test,roboflow_indian_traffic_sign_yolo26,train/04007_jpg.rf.kxQiWfxRvSoIcTALZAvH,roboflow_indian_traffic_sign_yolo26/train/04007_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/04007_jpg.rf.kxQiWfxRvSoIcTALZAvH.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__04007_jpg.rf.kxQiWfxRvSoIcTALZAvH__152ea5907f54.jpg,1
test,roboflow_traffic_sign_yolo26,train/137_jpg.rf.hcYPmlHmjgDrOhgUcFwp,roboflow_traffic_sign_yolo26/train/137_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/137_jpg.rf.hcYPmlHmjgDrOhgUcFwp.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_traffic_sign_yolo26__train__137_jpg.rf.hcYPmlHmjgDrOhgUcFwp__3e316a4714e3.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/39029_jpg.rf.EI5EywJkHXD5tDhx8zXp,roboflow_indian_traffic_sign_yolo26/train/39029_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/39029_jpg.rf.EI5EywJkHXD5tDhx8zXp.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__39029_jpg.rf.EI5EywJkHXD5tDhx8zXp__6d4e87a5fca5.jpg,1
test,github_abhay,highquality_16k/BLR-2018-06-29-10-07-38_part_39/0001365,github_abhay/highquality_16k/BLR-2018-06-29-10-07-38_part_39,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-29-10-07-38_part_39/0001365.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__BLR-2018-06-29-10-07-38_part_39__0001365__dae496c4420c.jpg,2
test,github_abhay,highquality_16k/BLR-2018-06-29-10-07-38_part_39/0001410,github_abhay/highquality_16k/BLR-2018-06-29-10-07-38_part_39,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-29-10-07-38_part_39/0001410.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__BLR-2018-06-29-10-07-38_part_39__0001410__44a07a036ad4.jpg,2
test,roboflow_traffic_sign_yolo26,train/208_png.rf.iU06h0edQyRmr2sBpGNZ,roboflow_traffic_sign_yolo26/train/208_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/208_png.rf.iU06h0edQyRmr2sBpGNZ.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_traffic_sign_yolo26__train__208_png.rf.iU06h0edQyRmr2sBpGNZ__3f03b41a560d.png,1
test,roboflow_indian_traffic_sign_yolo26,train/69148_jpg.rf.bLqxyD7AoObceJvYL9pV,roboflow_indian_traffic_sign_yolo26/train/69148_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/69148_jpg.rf.bLqxyD7AoObceJvYL9pV.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__69148_jpg.rf.bLqxyD7AoObceJvYL9pV__3108f79f36c2.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/43016_jpg.rf.0rJWeAh1NmXzLbu2sdC8,roboflow_indian_traffic_sign_yolo26/train/43016_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/43016_jpg.rf.0rJWeAh1NmXzLbu2sdC8.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__43016_jpg.rf.0rJWeAh1NmXzLbu2sdC8__fd1185503a48.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/32006_jpg.rf.DG65zmAAgUFSQsBIGk45,roboflow_indian_traffic_sign_yolo26/train/32006_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/32006_jpg.rf.DG65zmAAgUFSQsBIGk45.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__32006_jpg.rf.DG65zmAAgUFSQsBIGk45__d1442aca743a.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/45027_jpg.rf.31Bk7IA1e7DAAr1yTKGn,roboflow_indian_traffic_sign_yolo26/train/45027_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/45027_jpg.rf.31Bk7IA1e7DAAr1yTKGn.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__45027_jpg.rf.31Bk7IA1e7DAAr1yTKGn__101b9d178f36.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/44008_jpg.rf.CqrL2PSPzvclPmQkrBgU,roboflow_indian_traffic_sign_yolo26/train/44008_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/44008_jpg.rf.CqrL2PSPzvclPmQkrBgU.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__44008_jpg.rf.CqrL2PSPzvclPmQkrBgU__2d71e6603c48.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/68132_jpg.rf.gqhJeG68CFwUZr2IzQeN,roboflow_indian_traffic_sign_yolo26/train/68132_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/68132_jpg.rf.gqhJeG68CFwUZr2IzQeN.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__68132_jpg.rf.gqhJeG68CFwUZr2IzQeN__28009a071075.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/53012_jpg.rf.5QDoJTfPJuWRmHT2GlfS,roboflow_indian_traffic_sign_yolo26/train/53012_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/53012_jpg.rf.5QDoJTfPJuWRmHT2GlfS.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__53012_jpg.rf.5QDoJTfPJuWRmHT2GlfS__2ce5d1b8b0bc.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/31231_jpg.rf.YpU0WeakLAjx0uEvlny0,roboflow_indian_traffic_sign_yolo26/train/31231_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/31231_jpg.rf.YpU0WeakLAjx0uEvlny0.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__31231_jpg.rf.YpU0WeakLAjx0uEvlny0__cb663c3bf2db.jpg,1
test,roboflow_traffic_sign_yolo26,train/324_png.rf.piQpEhVIuuWMfDrZHaHx,roboflow_traffic_sign_yolo26/train/324_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/324_png.rf.piQpEhVIuuWMfDrZHaHx.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_traffic_sign_yolo26__train__324_png.rf.piQpEhVIuuWMfDrZHaHx__a9221460c184.png,1
test,roboflow_indian_traffic_sign_yolo26,train/43003_jpg.rf.q99YcoHIZtOSWXnnMmDy,roboflow_indian_traffic_sign_yolo26/train/43003_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/43003_jpg.rf.q99YcoHIZtOSWXnnMmDy.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__43003_jpg.rf.q99YcoHIZtOSWXnnMmDy__0aa26dbb79ab.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/61033_jpg.rf.x1pb4QSazIv3P9oTwQuB,roboflow_indian_traffic_sign_yolo26/train/61033_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/61033_jpg.rf.x1pb4QSazIv3P9oTwQuB.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__61033_jpg.rf.x1pb4QSazIv3P9oTwQuB__588a8eecd01b.jpg,1
test,roboflow_traffic_sign_yolo26,train/202_png.rf.gKWw435Q1nWCpfQf38mZ,roboflow_traffic_sign_yolo26/train/202_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/202_png.rf.gKWw435Q1nWCpfQf38mZ.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_traffic_sign_yolo26__train__202_png.rf.gKWw435Q1nWCpfQf38mZ__863de57daf1e.png,1
test,roboflow_indian_traffic_sign_yolo26,train/31241_jpg.rf.DMIZouqbAGFd4VE5OnM9,roboflow_indian_traffic_sign_yolo26/train/31241_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/31241_jpg.rf.DMIZouqbAGFd4VE5OnM9.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__31241_jpg.rf.DMIZouqbAGFd4VE5OnM9__083ce8037f07.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/65263_jpg.rf.Rkz7pP5V5mqlCrU0SvnB,roboflow_indian_traffic_sign_yolo26/train/65263_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/65263_jpg.rf.Rkz7pP5V5mqlCrU0SvnB.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__65263_jpg.rf.Rkz7pP5V5mqlCrU0SvnB__849deab2da07.jpg,1
test,github_abhay,sideRight/BLR-2018-05-22_11-54-07_sideRight/0004290,github_abhay/sideRight/BLR-2018-05-22_11-54-07_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-05-22_11-54-07_sideRight/0004290.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__sideRight__BLR-2018-05-22_11-54-07_sideRight__0004290__c3990b6a8490.jpg,1
test,github_abhay,sideRight/BLR-2018-05-22_11-54-07_sideRight/0004110,github_abhay/sideRight/BLR-2018-05-22_11-54-07_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-05-22_11-54-07_sideRight/0004110.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__sideRight__BLR-2018-05-22_11-54-07_sideRight__0004110__f865bb3b8741.jpg,1
test,github_abhay,sideRight/BLR-2018-05-22_11-54-07_sideRight/0002265,github_abhay/sideRight/BLR-2018-05-22_11-54-07_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-05-22_11-54-07_sideRight/0002265.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__sideRight__BLR-2018-05-22_11-54-07_sideRight__0002265__d76c190a47fa.jpg,1
test,github_abhay,highquality_16k/BLR-2018-06-22-05-05-26_part_33/0000375,github_abhay/highquality_16k/BLR-2018-06-22-05-05-26_part_33,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-22-05-05-26_part_33/0000375.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__BLR-2018-06-22-05-05-26_part_33__0000375__4d9a75e00be0.jpg,2
test,roboflow_indian_traffic_sign_yolo26,train/30063_jpg.rf.cwBWGUz1bjwYyO6mL3Wa,roboflow_indian_traffic_sign_yolo26/train/30063_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/30063_jpg.rf.cwBWGUz1bjwYyO6mL3Wa.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__30063_jpg.rf.cwBWGUz1bjwYyO6mL3Wa__73337dfdabab.jpg,1
test,github_abhay,highquality_16k/BLR-2018-05-11_14-09-20_sideRight_right/0001050,github_abhay/highquality_16k/BLR-2018-05-11_14-09-20_sideRight_right,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_14-09-20_sideRight_right/0001050.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__BLR-2018-05-11_14-09-20_sideRight_right__0001050__f3c56fbd49f0.jpg,1
test,github_abhay,highquality_16k/BLR-2018-05-11_14-09-20_sideRight_right/0002175,github_abhay/highquality_16k/BLR-2018-05-11_14-09-20_sideRight_right,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_14-09-20_sideRight_right/0002175.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__BLR-2018-05-11_14-09-20_sideRight_right__0002175__a1cc14187b9f.jpg,1
test,github_abhay,highquality_16k/BLR-2018-05-11_14-09-20_sideRight_right/0000555,github_abhay/highquality_16k/BLR-2018-05-11_14-09-20_sideRight_right,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_14-09-20_sideRight_right/0000555.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/github_abhay__highquality_16k__BLR-2018-05-11_14-09-20_sideRight_right__0000555__ee94062faa18.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/43020_jpg.rf.X5aYkgQEAlivSiTTlkDR,roboflow_indian_traffic_sign_yolo26/train/43020_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/43020_jpg.rf.X5aYkgQEAlivSiTTlkDR.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__43020_jpg.rf.X5aYkgQEAlivSiTTlkDR__7a9333cf2d3e.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/26047_jpg.rf.oyRVQOu2gXitT9cxX6Xl,roboflow_indian_traffic_sign_yolo26/train/26047_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/26047_jpg.rf.oyRVQOu2gXitT9cxX6Xl.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__26047_jpg.rf.oyRVQOu2gXitT9cxX6Xl__a8342885d1ed.jpg,1
test,roboflow_traffic_sign_yolo26,train/357_png.rf.YML5lKYNPY0mcY32DY6r,roboflow_traffic_sign_yolo26/train/357_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/357_png.rf.YML5lKYNPY0mcY32DY6r.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_traffic_sign_yolo26__train__357_png.rf.YML5lKYNPY0mcY32DY6r__f0ae6e052918.png,1
test,roboflow_indian_traffic_sign_yolo26,train/39002_jpg.rf.GApjKixEAwHfiQnySGOn,roboflow_indian_traffic_sign_yolo26/train/39002_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/39002_jpg.rf.GApjKixEAwHfiQnySGOn.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__39002_jpg.rf.GApjKixEAwHfiQnySGOn__4851d1111045.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/38012_jpg.rf.T5BLVew0pq2WuK7Htfhk,roboflow_indian_traffic_sign_yolo26/train/38012_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/38012_jpg.rf.T5BLVew0pq2WuK7Htfhk.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__38012_jpg.rf.T5BLVew0pq2WuK7Htfhk__fd3b298f2058.jpg,1
test,roboflow_indian_traffic_sign_yolo26,train/26001_jpg.rf.00q5psgunjs7W8wruPvn,roboflow_indian_traffic_sign_yolo26/train/26001_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/26001_jpg.rf.00q5psgunjs7W8wruPvn.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/test/roboflow_indian_traffic_sign_yolo26__train__26001_jpg.rf.00q5psgunjs7W8wruPvn__999bffac182f.jpg,1
